id,lat,lon,name,poi_type,h3_res_4,h3_res_6,h3_res_8,census_tract
3673559735,41.9103602,-87.7013592,Humboldt Haus,restaurant,842664dffffffff,862664cafffffff,882664cae9fffff,17031240800
3673564376,41.9103428,-87.703029,Humble Bar & Lounge,bar,842664dffffffff,862664cafffffff,882664cae9fffff,17031230100
3712617658,41.8960881,-87.6756709,Roots Handmade Pizza,restaurant,842664dffffffff,862664cafffffff,882664ca89fffff,17031242200
3732332962,42.0191667,-87.6997541,Hamachi Sushi Bar,restaurant,842664dffffffff,862664d87ffffff,882664d815fffff,17031020200
3750517760,41.8826848,-87.6235979,The Park Grill,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320100
3756828489,41.997617,-87.688861,Spinzer,restaurant,842664dffffffff,862664d8fffffff,882664d8e1fffff,17031020901
3756829466,41.99769,-87.686974,Cary's Lounge,bar,842664dffffffff,862664d8fffffff,882664d8ebfffff,17031020901
3784144930,41.968987,-87.6733021,Garcia's Restaurant,restaurant,842664dffffffff,862664d8fffffff,882664d8b9fffff,17031031000
3789200958,41.997996,-87.686894,Usmania Fine Dining,restaurant,842664dffffffff,862664d8fffffff,882664d8ebfffff,17031020500
3792977469,41.997673,-87.687063,Usmania Chinese,restaurant,842664dffffffff,862664d8fffffff,882664d8ebfffff,17031020901
3797118170,41.8830851,-87.6356904,Naf Naf Grill,restaurant,842664dffffffff,862664c1fffffff,882664c1adfffff,17031839100
3809208225,41.9682723,-87.688678,Pannekoken,restaurant,842664dffffffff,862664d8fffffff,882664d8bdfffff,17031040600
3814460048,41.9319324,-87.7035762,Cellar Door Provisions,cafe,842664dffffffff,862664ca7ffffff,882664ca1dfffff,17031220500
3815628257,41.997875,-87.687933,Daata Darbar,restaurant,842664dffffffff,862664d8fffffff,882664d8e1fffff,17031020500
3819140676,41.9319622,-87.701037,Restaurant Ecuador,restaurant,842664dffffffff,862664ca7ffffff,882664ca1dfffff,17031220400
3819197957,41.924249,-87.6988885,The Heavy Feather,bar,842664dffffffff,862664ca7ffffff,882664ca11fffff,17031221300
3819197958,41.9246316,-87.6994251,DAS,cafe,842664dffffffff,862664ca7ffffff,882664ca11fffff,17031221300
3829930447,41.8849621,-87.7141145,Inspiration Kitchens,restaurant,842664dffffffff,862664cafffffff,882664caa1fffff,17031836800
3839437757,41.779856,-87.6056136,McKie's DJ Lounge,bar,842664dffffffff,862664cc7ffffff,882664cc0bfffff,17031420800
3847814498,41.9254204,-87.7016774,Black Lion,bar,842664dffffffff,862664ca7ffffff,882664ca11fffff,17031220400
3863354240,41.9320068,-87.6931999,Ravinia Brewing Co. - Chicago Taproom,restaurant,842664dffffffff,862664ca7ffffff,882664ca19fffff,17031220300
3863354241,41.9322534,-87.6925875,Kitchen 17,restaurant,842664dffffffff,862664ca7ffffff,882664ca19fffff,17031210900
3863354248,41.9320502,-87.6886082,Lee's Chop Suey,restaurant,842664dffffffff,862664ca7ffffff,882664ca19fffff,17031830900
3863354249,41.931905,-87.6876711,CornerStone Cafe,cafe,842664dffffffff,862664ca7ffffff,882664ca19fffff,17031830900
3863476802,41.9215071,-87.6788359,Burke’s Web Pub,bar,842664dffffffff,862664c17ffffff,882664c127fffff,17031832200
3863476803,41.9220332,-87.6828391,The Corner Bar,bar,842664dffffffff,862664ca7ffffff,882664ca1bfffff,17031221600
3873212633,41.6855823,-87.6096524,Cal Harbor Restaurant & Lounge,cafe,8426645ffffffff,862664567ffffff,8826645657fffff,17031500300
3882069859,41.9244787,-87.7134416,Acapulco Night Club,bar,842664dffffffff,862664ca7ffffff,882664ca15fffff,17031221100
3882069860,41.9244837,-87.7135275,Monster Ramen,restaurant,842664dffffffff,862664ca7ffffff,882664ca15fffff,17031221100
3882086458,41.9243665,-87.7140036,Cafeteria Marcela's,restaurant,842664dffffffff,862664ca7ffffff,882664ca15fffff,17031221000
3882174079,41.8849162,-87.7136872,Lakeside Bar,bar,842664dffffffff,862664cafffffff,882664caa1fffff,17031836800
3882461187,41.9247152,-87.6902194,S@kura,restaurant,842664dffffffff,862664ca7ffffff,882664ca1bfffff,17031221500
3882580215,41.9410645,-87.7262185,Milano Cafe & Bar,bar,842664dffffffff,862664ca7ffffff,882664ca05fffff,17031831100
3882580216,41.9406036,-87.7260147,Outdoor Grill,cafe,842664dffffffff,862664ca7ffffff,882664ca05fffff,17031831100
3883912233,41.9219437,-87.664624,Filippos Ristorante,restaurant,842664dffffffff,862664c17ffffff,882664c123fffff,17031832500
3883912234,41.9217988,-87.6644169,Rice Cafe,restaurant,842664dffffffff,862664c17ffffff,882664c123fffff,17031832500
3891833604,41.9766514,-87.6685596,Gadabout,restaurant,842664dffffffff,862664d8fffffff,882664d883fffff,17031030900
3896764987,41.9920166,-87.6606609,Double Bubble,bar,842664dffffffff,862664d8fffffff,882664d889fffff,17031030200
3896764993,41.9894323,-87.6605743,Moody's Pub,bar,842664dffffffff,862664d8fffffff,882664d889fffff,17031030500
3896764994,41.9929869,-87.6606229,Ethiopian Diamond,restaurant,842664dffffffff,862664d8fffffff,882664d889fffff,17031030200
3898903921,41.8958379,-87.6728839,Doña Naty's Tacos,restaurant,842664dffffffff,862664cafffffff,882664cac3fffff,17031243100
3908762561,41.8993899,-87.6970785,CC Ferns Coffee Bar & Spirits,cafe,842664dffffffff,862664cafffffff,882664caebfffff,17031240900
3914989147,41.8788941,-87.6774089,Sinhá,restaurant,842664dffffffff,862664cafffffff,882664ca83fffff,17031838000
3917218261,41.8924038,-87.6212638,Ramen MisoYa,restaurant,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031081403
3918941297,41.8897038,-87.6259049,Bongiorno's Cucina Italiana & Pizzeria,restaurant,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031081500
3918944637,41.8897262,-87.6212705,Illy,cafe,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031081403
3919160343,41.867869,-87.624376,Burger Bar Chicago - South Loop,restaurant,842664dffffffff,862664c1fffffff,882664c1bdfffff,17031320600
3919513824,41.8578685,-87.6708525,Taqueria El Mezquite,restaurant,842664dffffffff,862664cf7ffffff,882664cf69fffff,17031310800
3926278417,41.9022222,-87.628503,Velvet Taco,restaurant,842664dffffffff,862664c1fffffff,882664c1edfffff,17031081100
3932916443,41.8847468,-87.6336681,Randolph Tavern,bar,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031839100
3952957928,41.9545863,-87.6786069,The Victor Bar,bar,842664dffffffff,862664d8fffffff,882664d8b3fffff,17031050100
3958950098,41.8858587,-87.6337936,Ajida,restaurant,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031839100
3988701726,41.9540976,-87.7487651,Community Tavern,restaurant,842664dffffffff,862664ca7ffffff,882664ca65fffff,17031150200
3993938369,41.9972107,-87.6994707,Tel Aviv Pizza,restaurant,842664dffffffff,862664d8fffffff,882664d8e7fffff,17031020802
3996419870,41.917355,-87.698579,Ugo's,restaurant,842664dffffffff,862664ca7ffffff,882664ca13fffff,17031222500
4006777056,41.9027749,-87.6283042,Bistrot Zinc,restaurant,842664dffffffff,862664c1fffffff,882664c1edfffff,17031081202
4035384266,41.8923216,-87.6262022,Caffè Vergnano,cafe,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081500
4036871250,41.9014339,-87.627654,Nico Osteria,restaurant,842664dffffffff,862664c1fffffff,882664c1edfffff,17031081201
4039273390,41.9135894,-87.6972582,Donut Delight,cafe,842664dffffffff,862664cafffffff,882664ca13fffff,17031240800
4045036123,41.9233231,-87.6455687,Kelsey's,bar,842664dffffffff,862664c17ffffff,882664c107fffff,17031071200
4045036124,41.9232814,-87.6454858,The Dime,bar,842664dffffffff,862664c17ffffff,882664c107fffff,17031071200
4049483564,41.9368582,-87.6650564,Grand River,restaurant,842664dffffffff,862664c17ffffff,882664c129fffff,17031062700
4053862155,41.929524,-87.6491944,The Wild Hare,bar,842664dffffffff,862664c17ffffff,882664c105fffff,17031070300
4060199301,41.892983,-87.6255876,Jimmy,bar,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081500
4060906740,42.0190502,-87.6729134,Howard,station,842664dffffffff,862664d87ffffff,882664d81bfffff,17031010202
4060919450,41.9661531,-87.7017658,Francisco,station,842664dffffffff,862664d8fffffff,882664ca49fffff,17031140800
4060919451,41.9660985,-87.7091267,Kedzie,station,842664dffffffff,862664ca7ffffff,882664ca49fffff,17031140701
4060919452,41.9680016,-87.7131568,Kimball,station,842664dffffffff,862664ca7ffffff,882664ca4dfffff,17031140701
4060919453,41.9662193,-87.6944936,Rockwell,station,842664dffffffff,862664d8fffffff,882664d8b5fffff,17031040700
4060919454,41.9662691,-87.6885491,Western,station,842664dffffffff,862664d8fffffff,882664d8b5fffff,17031040600
4069272054,41.9669571,-87.6669218,Carol's Pub,bar,842664dffffffff,862664d8fffffff,882664d895fffff,17031031700
4072448988,41.9172859,-87.7074829,Giant,restaurant,842664dffffffff,862664ca7ffffff,882664ca17fffff,17031222700
4075429622,41.8578003,-87.6574498,Mariscos San Pedro,restaurant,842664dffffffff,862664cf7ffffff,882664cf45fffff,17031310600
4076939309,41.886615,-87.648856,The Publican,restaurant,842664dffffffff,862664cafffffff,882664cad3fffff,17031833000
4076939311,41.8845767,-87.6519538,Starbucks,cafe,842664dffffffff,862664cafffffff,882664cad3fffff,17031833000
4076939313,41.8841155,-87.6517618,Nando's,restaurant,842664dffffffff,862664cafffffff,882664cad3fffff,17031833000
4076939314,41.8840813,-87.6519107,La Colombe Coffee Roasters,cafe,842664dffffffff,862664cafffffff,882664cad3fffff,17031833000
4076939321,41.8841711,-87.6480454,Girl & The Goat,restaurant,842664dffffffff,862664cafffffff,882664cad3fffff,17031833000
4076939409,41.8523623,-87.6847253,Wen Gai,restaurant,842664dffffffff,862664cf7ffffff,882664cf65fffff,17031841200
4076939426,41.8511632,-87.6862264,Canton Star,restaurant,842664dffffffff,862664cf7ffffff,882664cf65fffff,17031841300
4085259564,41.8905641,-87.6855565,Chavas Tacos El Original,restaurant,842664dffffffff,862664cafffffff,882664ca81fffff,17031242900
4087337679,41.9547429,-87.7490264,Lomas Verdes,restaurant,842664dffffffff,862664ca7ffffff,882664ca65fffff,17031150200
4090881252,41.9536254,-87.7503536,Ysabel’s Grill,restaurant,842664dffffffff,862664ca7ffffff,882664ca65fffff,17031150200
4090881268,41.9527417,-87.747483,Peru Criollo,restaurant,842664dffffffff,862664ca7ffffff,882664ca67fffff,17031150800
4090881270,41.9526032,-87.7474843,Six Corners Bistro,restaurant,842664dffffffff,862664ca7ffffff,882664ca67fffff,17031150800
4097813076,41.8909495,-87.6162491,Pinstripes,restaurant,842664dffffffff,862664c1fffffff,882664c1ebfffff,17031081402
4100246313,41.9200447,-87.6366013,RJ Grunts,restaurant,842664dffffffff,862664c17ffffff,882664c139fffff,17031071400
4108399303,41.9792517,-87.9103562,Reggio's Pizza,restaurant,8427593ffffffff,862759347ffffff,8827593433fffff,17031980000
4108418297,41.9791769,-87.9103743,Billy Goat Tavern & Grill,restaurant,8427593ffffffff,862759347ffffff,8827593433fffff,17031980000
4114593395,41.7916126,-87.5901224,Salonica,restaurant,842664dffffffff,862664cc7ffffff,882664cc5dfffff,17031411100
4114593404,41.7999989,-87.5961219,Cedars Mediterranean Kitchen,restaurant,842664dffffffff,862664cc7ffffff,882664cc4bfffff,17031410700
4114640708,41.799405,-87.5899259,Nando's,restaurant,842664dffffffff,862664cc7ffffff,882664ce37fffff,17031410800
4114640709,41.799425,-87.5895057,Rajun Cajun,restaurant,842664dffffffff,862664cc7ffffff,882664ce37fffff,17031410800
4114640710,41.7993874,-87.5886383,Chant,restaurant,842664dffffffff,862664cc7ffffff,882664ce37fffff,17031410800
4114655789,41.793528,-87.5851621,,restaurant,842664dffffffff,862664cc7ffffff,882664cc59fffff,17031411000
4114655790,41.7950891,-87.5865743,Kikuya Japanese Restaurant,restaurant,842664dffffffff,862664cc7ffffff,882664cc59fffff,17031411000
4114697507,41.8004349,-87.5881686,Bob's Pizza,restaurant,842664dffffffff,862664ce7ffffff,882664ce37fffff,17031410800
4119093893,41.8032008,-87.5866903,Almendro Cafe,cafe,842664dffffffff,862664ce7ffffff,882664ce37fffff,17031390700
4119390732,41.8996708,-87.6773815,Dollop,cafe,842664dffffffff,862664cafffffff,882664cac3fffff,17031242300
4130928514,41.902948,-87.6807433,Queen Mary Tavern,bar,842664dffffffff,862664cafffffff,882664cac7fffff,17031242300
4130928515,41.8817556,-87.6248415,Milk Room,bar,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320400
4130928516,41.8939159,-87.6208352,GreenRiver,bar,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081401
4130928517,41.8935736,-87.6205048,Lyfe Kitchen,restaurant,842664dffffffff,862664c1fffffff,882664c1ebfffff,17031081401
4131053948,41.908293,-87.6468872,Nando's,restaurant,842664dffffffff,862664c17ffffff,882664c131fffff,17031842200
4131957038,41.9675362,-87.7771017,Taquería Amigo Chino,restaurant,842664dffffffff,862664cb7ffffff,882664cb4bfffff,17031150401
4134476928,41.9679551,-87.7755004,Pho Number One,restaurant,842664dffffffff,862664cb7ffffff,882664cb4bfffff,17031150401
4139536496,41.8103504,-87.6310468,47th,station,842664dffffffff,862664cf7ffffff,882664cf13fffff,17031835500
4142069187,41.9686027,-87.7817888,Friendly Tavern,bar,842664dffffffff,862664cb7ffffff,882664cb4bfffff,17031110300
4143181024,41.8361205,-87.6458825,Jackalope Coffee & Tea House,cafe,842664dffffffff,862664cf7ffffff,882664cf09fffff,17031839800
4172392103,41.9708434,-87.7632141,Gorilla Sushi Bar,restaurant,842664dffffffff,862664d9fffffff,882664d9b1fffff,17031110502
4186479468,41.9705905,-87.7626602,Jefferson Park Grill,restaurant,842664dffffffff,862664d9fffffff,882664d9b1fffff,17031110502
4186821640,41.969289,-87.7609822,Kawayan,restaurant,842664dffffffff,862664d9fffffff,882664d9b1fffff,17031110502
4191676733,41.9114966,-87.6387692,Sedgwick Stop,bar,842664dffffffff,862664c17ffffff,882664c13bfffff,17031071700
4191676734,41.9176173,-87.6386253,Sedgwick's,bar,842664dffffffff,862664c17ffffff,882664c139fffff,17031071500
4191676737,41.9234681,-87.6393605,Sushi Para II,restaurant,842664dffffffff,862664c17ffffff,882664c103fffff,17031071300
4191676738,41.9100421,-87.6493042,Weeds Tavern,bar,842664dffffffff,862664c17ffffff,882664c131fffff,17031842200
4194646390,41.9267147,-87.6485845,Paulas Thai Kitchen,restaurant,842664dffffffff,862664c17ffffff,882664c107fffff,17031070200
4196262789,41.9216939,-87.649093,Athenian Room,restaurant,842664dffffffff,862664c17ffffff,882664c13dfffff,17031071100
4196262792,41.9248942,-87.6482216,La Crosta Woodfire Pizzeria Italiana,restaurant,842664dffffffff,862664c17ffffff,882664c107fffff,17031071200
4196262795,41.9219393,-87.6488352,Starbucks,cafe,842664dffffffff,862664c17ffffff,882664c13dfffff,17031071100
4196262798,41.9219534,-87.648107,Toast,restaurant,842664dffffffff,862664c17ffffff,882664c107fffff,17031071200
4196277890,41.9109839,-87.635275,Adobo Grill,restaurant,842664dffffffff,862664c17ffffff,882664c13bfffff,17031080300
4199525889,41.8958988,-87.6256814,Giordano's Pizzeria,restaurant,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081500
4217839032,41.9429008,-87.7303791,Live Wire Lounge,bar,842664dffffffff,862664ca7ffffff,882664ca05fffff,17031161300
4217839033,41.9415627,-87.7281613,Pollo Andino Rosticeria,restaurant,842664dffffffff,862664ca7ffffff,882664ca05fffff,17031161300
4222717943,41.8906383,-87.6173152,Starbucks,cafe,842664dffffffff,862664c1fffffff,882664c1ebfffff,17031081402
4222717945,41.8912617,-87.6149427,Kanela Breakfast Club,restaurant,842664dffffffff,862664c1fffffff,882664c1ebfffff,17031081402
4222717946,41.8912044,-87.6187447,Niu Japanese Fusion,restaurant,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031081403
4236743390,41.8842027,-87.6292577,The Dearborn,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
4238294020,41.878005,-87.6339196,Starbucks,cafe,842664dffffffff,862664c1fffffff,882664c1a1fffff,17031839100
4240308920,41.9460107,-87.6877924,Pi-Hi Cafe,restaurant,842664dffffffff,862664ca7ffffff,882664ca51fffff,17031050900
4240308923,41.9458554,-87.6877905,New China 2,restaurant,842664dffffffff,862664ca7ffffff,882664ca51fffff,17031050900
4261931487,41.976069,-87.7676499,Jet's Pizza,restaurant,842664dffffffff,862664d9fffffff,882664d9bdfffff,17031110501
4263626450,41.9771698,-87.7697283,Chinese Kitchen,restaurant,842664dffffffff,862664d9fffffff,882664d9bdfffff,17031110200
4263932170,41.9775973,-87.7691061,Ham Tree Inn,bar,842664dffffffff,862664d9fffffff,882664d9bdfffff,17031110200
4263932173,41.9783028,-87.7705395,Zachary's,bar,842664dffffffff,862664d9fffffff,882664d9bdfffff,17031110200
4265453763,41.9824872,-87.7745756,Tuxpan Mexican Grill,restaurant,842664dffffffff,862664d9fffffff,882664d9a3fffff,17031110200
4266779691,41.8887672,-87.6283097,Tortoise Supper Club,restaurant,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031081600
4269213208,41.9658908,-87.7598708,China Star,restaurant,842664dffffffff,862664d9fffffff,882664d9b3fffff,17031150300
4286834522,41.8795744,-87.6280873,Starbucks,cafe,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
4298062192,41.8656166,-87.6254938,The Scout,bar,842664dffffffff,862664c1fffffff,882664c1a3fffff,17031330100
4303032344,41.9319581,-87.70231,NoodleBird,restaurant,842664dffffffff,862664ca7ffffff,882664ca1dfffff,17031220400
4307715832,41.9054188,-87.669943,BIG & little’s Restaurant,restaurant,842664dffffffff,862664cafffffff,882664cacbfffff,17031241400
4317787189,41.997446,-87.6914733,Hema's Kitchen,restaurant,842664dffffffff,862664d8fffffff,882664d8e1fffff,17031020802
4317787389,41.9975418,-87.6858292,Hyderabad House,restaurant,842664dffffffff,862664d8fffffff,882664d8ebfffff,17031020901
4326051364,41.9426103,-87.7471446,Taqueria y Restaurant Poncitlan,restaurant,842664dffffffff,862664ca7ffffff,882664ca29fffff,17031151002
4343306177,41.9746712,-87.9086529,Starbucks,cafe,8427593ffffffff,86275934fffffff,88275934edfffff,17031980000
4349951892,41.8780922,-87.625794,Starbucks,cafe,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320400
4354344660,41.9257031,-87.7021781,Estereo,bar,842664dffffffff,862664ca7ffffff,882664ca11fffff,17031220400
4356614733,41.8581709,-87.655731,La Vaca Margarita Bar,restaurant,842664dffffffff,862664cf7ffffff,882664cf45fffff,17031310600
4363752189,41.9023766,-87.6967084,Bullhead Cantina,restaurant,842664dffffffff,862664cafffffff,882664caebfffff,17031242600
4366103741,41.929762,-87.6432957,D.O.C,bar,842664dffffffff,862664c17ffffff,882664c101fffff,17031070200
4366103743,41.9299851,-87.6431533,Tarascas,restaurant,842664dffffffff,862664c17ffffff,882664c101fffff,17031070102
4366366759,41.9581265,-87.649645,Bojono's Pizzeria,restaurant,842664dffffffff,862664c17ffffff,882664d893fffff,17031031400
4372831552,41.9239848,-87.6469762,Moti Modern Indian Kitchen,restaurant,842664dffffffff,862664c17ffffff,882664c107fffff,17031071200
4382447203,41.7841266,-87.741949,Fuel Bar,cafe,842664dffffffff,862664527ffffff,882664cd25fffff,17031980100
4382447210,41.7883815,-87.7436473,Big City Chicken,restaurant,842664dffffffff,862664527ffffff,882664cd25fffff,17031980100
4382447217,41.7869266,-87.745498,The Orange Line,restaurant,842664dffffffff,862664527ffffff,8826645219fffff,17031980100
4388631689,41.9861299,-87.6692351,Parson's,restaurant,842664dffffffff,862664d8fffffff,882664d881fffff,17031030500
4390711391,41.9492375,-87.6491974,Panino's Pizzeria,restaurant,842664dffffffff,862664c17ffffff,882664c16bfffff,17031060900
